551.0	1.3639	1.5382
552.0	1.3923	1.5697
553.0	1.3533	1.525
554.0	1.3802	1.5549
555.0	1.3883	1.5634
556.0	1.3651	1.5366
557.0	1.3321	1.4988
558.0	1.3613	1.531
559.0	1.2885	1.4483
560.0	1.3118	1.474
561.0	1.3885	1.5595
562.0	1.3225	1.4847
563.0	1.3731	1.5408
564.0	1.3466	1.5106
565.0	1.3555	1.5201
566.0	1.2823	1.4374
567.0	1.3673	1.532
568.0	1.3554	1.518
569.0	1.3228	1.4807
570.0	1.324	1.4816
571.0	1.281	1.4331
572.0	1.3534	1.5134
573.0	1.3595	1.5198
574.0	1.3527	1.5119
575.0	1.3225	1.4777
576.0	1.3118	1.4654
577.0	1.3452	1.5023
578.0	1.304	1.456
579.0	1.323	1.477
580.0	1.3455	1.502
581.0	1.3518	1.5089
582.0	1.3729	1.532
583.0	1.3872	1.5479
584.0	1.3845	1.5448
585.0	1.3737	1.5324
586.0	1.3409	1.4953
587.0	1.3708	1.5281
588.0	1.3403	1.4934
589.0	1.1582	1.2894
590.0	1.2316	1.3709
591.0	1.3171	1.4662
592.0	1.29	1.4354
593.0	1.3086	1.4561
594.0	1.3029	1.4491
595.0	1.287	1.4308
596.0	1.326	1.4745
597.0	1.3303	1.4788
598.0	1.3142	1.4607
599.0	1.3145	1.4606
600.0	1.3278	1.4753
601.0	1.3123	1.4579
602.0	1.2928	1.436
603.0	1.3205	1.4664
604.0	1.3439	1.4921
605.0	1.3418	1.4895
606.0	1.3353	1.4822
607.0	1.3434	1.4911
608.0	1.3392	1.4862
609.0	1.3292	1.4749
610.0	1.3237	1.4686
611.0	1.317	1.4611
612.0	1.337	1.4831
613.0	1.3182	1.4621
614.0	1.2783	1.4176
615.0	1.3254	1.4697
616.0	1.2906	1.431
617.0	1.2744	1.4128
618.0	1.3228	1.4664
619.0	1.3292	1.4733
620.0	1.3299	1.4739
621.0	1.3359	1.4802
622.0	1.2882	1.4269
623.0	1.2793	1.4165
624.0	1.2751	1.4118
625.0	1.2667	1.4026
626.0	1.2655	1.4012
627.0	1.3022	1.4417
628.0	1.2328	1.3631
629.0	1.2758	1.4114
630.0	1.2589	1.3924
631.0	1.2799	1.4161
632.0	1.2327	1.3638
633.0	1.311	1.4508
634.0	1.2907	1.4284
635.0	1.3065	1.4458
636.0	1.2768	1.4128
637.0	1.3204	1.461
638.0	1.3292	1.4707
639.0	1.3238	1.4646
640.0	1.2962	1.434
641.0	1.297	1.4348
642.0	1.2995	1.4376
643.0	1.313	1.4525
644.0	1.3074	1.4462
645.0	1.317	1.4567
646.0	1.2797	1.415
647.0	1.2744	1.4086
648.0	1.2625	1.3952
649.0	1.2234	1.3519
650.0	1.2299	1.3594
651.0	1.3071	1.4447
652.0	1.2558	1.3871
653.0	1.295	1.4311
654.0	1.2807	1.4153
655.0	1.222	1.3499
656.0	1.0727	1.1851
657.0	1.1218	1.2393
658.0	1.254	1.3855
659.0	1.2586	1.3905
660.0	1.2668	1.3992
